t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
5820,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
5880,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
5940,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6000,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6060,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6120,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6180,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6240,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6300,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6360,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6420,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6480,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6540,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6600,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6660,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6720,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6780,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6840,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6900,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
6960,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7020,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7080,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7140,7,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7200,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7260,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7320,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7380,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7440,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7500,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7560,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7620,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7680,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7740,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7800,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7860,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7920,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
7980,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8040,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8100,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8160,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8220,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8280,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8340,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8400,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8460,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8520,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8580,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8640,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8700,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8760,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8820,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8880,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8940,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9000,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9060,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9120,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9180,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9240,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9300,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9360,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9420,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9480,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9540,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9600,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9660,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9720,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9780,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9840,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9900,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9960,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10020,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10080,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10140,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10200,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10260,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10320,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10380,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10440,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10500,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10560,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10620,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10680,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10740,8,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10800,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10860,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10920,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10980,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11040,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11100,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11160,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11220,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11280,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11340,9,,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
